,GEOID,Longitude,Latitude,indicator,value,bin_value_bin
274,17031230600,-87.7339986,41.906155,"Uninsured rate (% of residents), 2015-2019",26.21637092,3.0
275,17031230700,-87.7215397,41.9063229,"Uninsured rate (% of residents), 2015-2019",24.42418426,3.0
276,17031230800,-87.714953,41.9058396,"Uninsured rate (% of residents), 2015-2019",9.172077922,2.0
277,17031230900,-87.7103505,41.9066918,"Uninsured rate (% of residents), 2015-2019",13.99750416,3.0
278,17031231100,-87.7150684,41.8992542,"Uninsured rate (% of residents), 2015-2019",14.21528348,3.0
279,17031231200,-87.7213153,41.8990614,"Uninsured rate (% of residents), 2015-2019",14.59102091,3.0
280,17031231500,-87.7186525,41.8917357,"Uninsured rate (% of residents), 2015-2019",14.01718582,3.0
281,17031240200,-87.6701816,41.9124417,"Uninsured rate (% of residents), 2015-2019",2.14329455,0.0
282,17031240300,-87.67507,41.9123677,"Uninsured rate (% of residents), 2015-2019",1.734104046,0.0
283,17031240500,-87.6836341,41.9119698,"Uninsured rate (% of residents), 2015-2019",0.0,0.0
284,17031240600,-87.6897111,41.9121341,"Uninsured rate (% of residents), 2015-2019",4.579710145,1.0
285,17031240700,-87.6945986,41.9120878,"Uninsured rate (% of residents), 2015-2019",8.102345416,1.0
286,17031240800,-87.6994802,41.9120742,"Uninsured rate (% of residents), 2015-2019",16.48351648,3.0
287,17031240900,-87.6986233,41.9048448,"Uninsured rate (% of residents), 2015-2019",14.37308869,3.0
288,17031241000,-87.6945342,41.9079686,"Uninsured rate (% of residents), 2015-2019",11.1627907,2.0
289,17031241100,-87.6895801,41.9066403,"Uninsured rate (% of residents), 2015-2019",9.260244811,2.0
290,17031241200,-87.6846858,41.906707,"Uninsured rate (% of residents), 2015-2019",2.362637363,0.0
291,17031241300,-87.681025,41.9067716,"Uninsured rate (% of residents), 2015-2019",2.244116037,0.0
292,17031241400,-87.6753125,41.9060284,"Uninsured rate (% of residents), 2015-2019",3.339416058,0.0
293,17031241500,-87.6709364,41.9083759,"Uninsured rate (% of residents), 2015-2019",2.758867789,0.0
294,17031241600,-87.6653277,41.9067097,"Uninsured rate (% of residents), 2015-2019",6.120689655,1.0
295,17031242000,-87.6649536,41.8997371,"Uninsured rate (% of residents), 2015-2019",3.275246693,0.0
296,17031242100,-87.6698375,41.8996698,"Uninsured rate (% of residents), 2015-2019",4.357976654,0.0
297,17031242200,-87.6747188,41.8995893,"Uninsured rate (% of residents), 2015-2019",2.615803815,0.0
298,17031242300,-87.6796003,41.8995065,"Uninsured rate (% of residents), 2015-2019",1.194199602,0.0
299,17031242400,-87.68449,41.8994219,"Uninsured rate (% of residents), 2015-2019",5.313301576,1.0
300,17031242500,-87.6893191,41.8994455,"Uninsured rate (% of residents), 2015-2019",16.33592177,3.0
301,17031242600,-87.694197,41.90056,"Uninsured rate (% of residents), 2015-2019",8.086151521,1.0
302,17031242700,-87.6993742,41.8974254,"Uninsured rate (% of residents), 2015-2019",9.750297265,2.0
303,17031242800,-87.6903237,41.892632,"Uninsured rate (% of residents), 2015-2019",5.73719926,1.0
304,17031242900,-87.6842896,41.8921955,"Uninsured rate (% of residents), 2015-2019",4.65890183,1.0
305,17031243000,-87.6793981,41.8922753,"Uninsured rate (% of residents), 2015-2019",6.966086159,1.0
306,17031243100,-87.6745068,41.8923546,"Uninsured rate (% of residents), 2015-2019",4.441512753,1.0
307,17031243200,-87.6696238,41.8924327,"Uninsured rate (% of residents), 2015-2019",4.481132075,1.0
308,17031243300,-87.6647388,41.8924781,"Uninsured rate (% of residents), 2015-2019",8.994708995,2.0
309,17031243400,-87.6598479,41.8925579,"Uninsured rate (% of residents), 2015-2019",3.755703756,0.0
310,17031243500,-87.6525172,41.8926536,"Uninsured rate (% of residents), 2015-2019",2.054984726,0.0
311,17031250200,-87.751073,41.9123508,"Uninsured rate (% of residents), 2015-2019",15.77110956,3.0
312,17031250300,-87.7608408,41.9128419,"Uninsured rate (% of residents), 2015-2019",10.24990238,2.0
313,17031250400,-87.7753942,41.912908,"Uninsured rate (% of residents), 2015-2019",6.479345775,1.0
314,17031250500,-87.796796,41.914618,"Uninsured rate (% of residents), 2015-2019",4.101077051,0.0
315,17031250600,-87.7706303,41.9056935,"Uninsured rate (% of residents), 2015-2019",12.65286924,2.0
316,17031250700,-87.7608128,41.9058206,"Uninsured rate (% of residents), 2015-2019",11.50747986,2.0
317,17031250800,-87.7514741,41.9061855,"Uninsured rate (% of residents), 2015-2019",10.03433804,2.0
318,17031251000,-87.7448924,41.8986945,"Uninsured rate (% of residents), 2015-2019",16.43835616,3.0
319,17031251100,-87.7520112,41.8986248,"Uninsured rate (% of residents), 2015-2019",3.782997298,0.0
320,17031251200,-87.760604,41.8985491,"Uninsured rate (% of residents), 2015-2019",10.9797741,2.0
321,17031251300,-87.7703849,41.8984251,"Uninsured rate (% of residents), 2015-2019",11.88534717,2.0
322,17031251400,-87.7701248,41.8909574,"Uninsured rate (% of residents), 2015-2019",7.470836436,1.0
323,17031251500,-87.7603538,41.8911035,"Uninsured rate (% of residents), 2015-2019",13.97973284,3.0
324,17031251600,-87.7518037,41.8914065,"Uninsured rate (% of residents), 2015-2019",13.21286083,3.0
325,17031251700,-87.7444793,41.8913844,"Uninsured rate (% of residents), 2015-2019",14.21319797,3.0
326,17031251800,-87.7478885,41.8841436,"Uninsured rate (% of residents), 2015-2019",12.8490566,2.0
327,17031251900,-87.7600945,41.8838116,"Uninsured rate (% of residents), 2015-2019",13.53965184,3.0
328,17031252000,-87.7698798,41.8836759,"Uninsured rate (% of residents), 2015-2019",8.292491668,1.0
329,17031252101,-87.7698551,41.8738808,"Uninsured rate (% of residents), 2015-2019",18.81889764,3.0
330,17031252102,-87.7598116,41.8765922,"Uninsured rate (% of residents), 2015-2019",13.84032634,3.0
331,17031252201,-87.7521051,41.8766958,"Uninsured rate (% of residents), 2015-2019",12.89322109,2.0
332,17031252202,-87.7445832,41.8767584,"Uninsured rate (% of residents), 2015-2019",10.15265326,2.0
333,17031260100,-87.7233302,41.8843707,"Uninsured rate (% of residents), 2015-2019",10.3820598,2.0
334,17031260200,-87.7282302,41.8843243,"Uninsured rate (% of residents), 2015-2019",14.0625,3.0
335,17031260300,-87.7331362,41.8842766,"Uninsured rate (% of residents), 2015-2019",12.29016787,2.0
336,17031260400,-87.7380411,41.8842145,"Uninsured rate (% of residents), 2015-2019",4.003407155,0.0
337,17031260500,-87.7377282,41.8766639,"Uninsured rate (% of residents), 2015-2019",6.241872562,1.0
338,17031260600,-87.732867,41.8771076,"Uninsured rate (% of residents), 2015-2019",12.53716551,2.0
339,17031260700,-87.7279962,41.8770565,"Uninsured rate (% of residents), 2015-2019",9.58657879,2.0
340,17031260800,-87.7230964,41.8770848,"Uninsured rate (% of residents), 2015-2019",11.60604822,2.0
341,17031260900,-87.7228141,41.8710297,"Uninsured rate (% of residents), 2015-2019",11.29737609,2.0
342,17031261000,-87.7320094,41.8713379,"Uninsured rate (% of residents), 2015-2019",10.14938489,2.0
343,17031270500,-87.7177932,41.8762402,"Uninsured rate (% of residents), 2015-2019",5.428796223,1.0
344,17031271200,-87.7035621,41.8773597,"Uninsured rate (% of residents), 2015-2019",8.295625943,1.0
345,17031271300,-87.7084528,41.877304,"Uninsured rate (% of residents), 2015-2019",3.333333333,0.0
346,17031271400,-87.7133314,41.8772429,"Uninsured rate (% of residents), 2015-2019",5.896226415,1.0
347,17031271500,-87.7131559,41.8717861,"Uninsured rate (% of residents), 2015-2019",4.256712508,0.0
348,17031271800,-87.6984897,41.8714964,"Uninsured rate (% of residents), 2015-2019",11.91780822,2.0
349,17031280100,-87.6428068,41.8853007,"Uninsured rate (% of residents), 2015-2019",2.139930187,0.0
350,17031280400,-87.6718846,41.8860094,"Uninsured rate (% of residents), 2015-2019",3.785488959,0.0
351,17031280800,-87.6889009,41.8785967,"Uninsured rate (% of residents), 2015-2019",6.919060052,1.0
352,17031280900,-87.6851324,41.8786261,"Uninsured rate (% of residents), 2015-2019",4.382022472,1.0
353,17031281900,-87.6426225,41.8792494,"Uninsured rate (% of residents), 2015-2019",4.179392381,0.0
354,17031282700,-87.6886812,41.8713668,"Uninsured rate (% of residents), 2015-2019",4.814004376,1.0
355,17031282800,-87.6849136,41.8702682,"Uninsured rate (% of residents), 2015-2019",4.231487243,0.0
356,17031283100,-87.6640458,41.8692736,"Uninsured rate (% of residents), 2015-2019",8.171571697,1.0
357,17031283200,-87.6592024,41.869579,"Uninsured rate (% of residents), 2015-2019",3.329223181,0.0
358,17031283800,-87.6537547,41.8634168,"Uninsured rate (% of residents), 2015-2019",5.207197383,1.0
359,17031290900,-87.7324567,41.8624103,"Uninsured rate (% of residents), 2015-2019",8.763287529,2.0
360,17031291200,-87.7128746,41.8626611,"Uninsured rate (% of residents), 2015-2019",11.15819209,2.0
361,17031291600,-87.6922159,41.8576415,"Uninsured rate (% of residents), 2015-2019",13.65079365,3.0
362,17031292200,-87.7157306,41.8566665,"Uninsured rate (% of residents), 2015-2019",18.23623304,3.0
363,17031292400,-87.7223992,41.8552397,"Uninsured rate (% of residents), 2015-2019",13.2,3.0
364,17031292500,-87.7322428,41.8551613,"Uninsured rate (% of residents), 2015-2019",14.7705146,3.0
365,17031300500,-87.7219393,41.8474251,"Uninsured rate (% of residents), 2015-2019",28.39506173,3.0
366,17031300600,-87.7173343,41.8479904,"Uninsured rate (% of residents), 2015-2019",22.16530055,3.0
367,17031300700,-87.7124504,41.848072,"Uninsured rate (% of residents), 2015-2019",27.39103491,3.0
368,17031300800,-87.7075818,41.8481108,"Uninsured rate (% of residents), 2015-2019",28.15656566,3.0
369,17031300900,-87.7026993,41.8481796,"Uninsured rate (% of residents), 2015-2019",28.53421738,3.0
370,17031301100,-87.6979734,41.847029,"Uninsured rate (% of residents), 2015-2019",30.89760938,3.0
371,17031301200,-87.6914771,41.8484171,"Uninsured rate (% of residents), 2015-2019",14.7837899,3.0
372,17031301600,-87.712252,41.8407572,"Uninsured rate (% of residents), 2015-2019",18.48184818,3.0
373,17031301701,-87.7196254,41.8424805,"Uninsured rate (% of residents), 2015-2019",21.5323646,3.0
374,17031301702,-87.7195244,41.8388062,"Uninsured rate (% of residents), 2015-2019",26.80301399,3.0
375,17031301801,-87.7350492,41.8416617,"Uninsured rate (% of residents), 2015-2019",24.24327354,3.0
376,17031301802,-87.7277592,41.8451846,"Uninsured rate (% of residents), 2015-2019",31.77433499,3.0
377,17031301803,-87.7278708,41.8395497,"Uninsured rate (% of residents), 2015-2019",22.7221343,3.0
378,17031310200,-87.6442091,41.85631,"Uninsured rate (% of residents), 2015-2019",7.082152975,1.0
379,17031310300,-87.6489782,41.8561439,"Uninsured rate (% of residents), 2015-2019",15.58996263,3.0
380,17031310400,-87.6522613,41.8565069,"Uninsured rate (% of residents), 2015-2019",9.486780715,2.0
381,17031310500,-87.65474,41.855248,"Uninsured rate (% of residents), 2015-2019",23.87659289,3.0
382,17031310600,-87.6595637,41.856333,"Uninsured rate (% of residents), 2015-2019",14.20417124,3.0
383,17031310700,-87.6649061,41.8559903,"Uninsured rate (% of residents), 2015-2019",17.63540291,3.0
384,17031310800,-87.6685737,41.8559337,"Uninsured rate (% of residents), 2015-2019",24.40624293,3.0
385,17031310900,-87.6746741,41.8557716,"Uninsured rate (% of residents), 2015-2019",12.96260786,2.0
386,17031320100,-87.6209099,41.8850409,"Uninsured rate (% of residents), 2015-2019",1.683650864,0.0
387,17031320400,-87.6172556,41.875817,"Uninsured rate (% of residents), 2015-2019",9.301587302,2.0
388,17031320600,-87.6165962,41.8705542,"Uninsured rate (% of residents), 2015-2019",1.311981478,0.0
389,17031330100,-87.615523,41.8592947,"Uninsured rate (% of residents), 2015-2019",2.857860372,0.0
390,17031330200,-87.6305315,41.8613456,"Uninsured rate (% of residents), 2015-2019",6.194196429,1.0
391,17031340300,-87.6357881,41.8428058,"Uninsured rate (% of residents), 2015-2019",7.253333333,1.0
392,17031340400,-87.6320356,41.8418857,"Uninsured rate (% of residents), 2015-2019",14.36634171,3.0
393,17031340500,-87.6329169,41.8345181,"Uninsured rate (% of residents), 2015-2019",4.274041483,0.0
394,17031340600,-87.6325215,41.8274278,"Uninsured rate (% of residents), 2015-2019",8.053007136,1.0
395,17031350100,-87.6079492,41.840259,"Uninsured rate (% of residents), 2015-2019",3.330592105,0.0
396,17031350400,-87.6283695,41.8419291,"Uninsured rate (% of residents), 2015-2019",12.27892875,2.0
397,17031351000,-87.6065282,41.8355675,"Uninsured rate (% of residents), 2015-2019",13.79626797,3.0
398,17031351100,-87.6141894,41.827754,"Uninsured rate (% of residents), 2015-2019",8.519437552,2.0
399,17031351400,-87.6240909,41.8274019,"Uninsured rate (% of residents), 2015-2019",9.777294948,2.0
400,17031351500,-87.6277309,41.8272402,"Uninsured rate (% of residents), 2015-2019",2.18878249,0.0
401,17031360200,-87.6098876,41.8268855,"Uninsured rate (% of residents), 2015-2019",7.244414353,1.0
402,17031380100,-87.6100974,41.8202019,"Uninsured rate (% of residents), 2015-2019",3.729355354,0.0
403,17031380200,-87.6149861,41.820574,"Uninsured rate (% of residents), 2015-2019",3.727506427,0.0
404,17031380500,-87.6277942,41.8200988,"Uninsured rate (% of residents), 2015-2019",6.074766355,1.0
405,17031380700,-87.623768,41.813806,"Uninsured rate (% of residents), 2015-2019",5.039787798,1.0
406,17031381200,-87.6139992,41.8085114,"Uninsured rate (% of residents), 2015-2019",6.803455724,1.0
407,17031381400,-87.6214298,41.8076202,"Uninsured rate (% of residents), 2015-2019",20.70671378,3.0
408,17031381500,-87.6228619,41.8101927,"Uninsured rate (% of residents), 2015-2019",16.42651297,3.0
409,17031381700,-87.6274463,41.8055502,"Uninsured rate (% of residents), 2015-2019",,
410,17031381800,-87.6211978,41.8038481,"Uninsured rate (% of residents), 2015-2019",16.22276029,3.0
411,17031381900,-87.6138885,41.8039557,"Uninsured rate (% of residents), 2015-2019",9.211691763,2.0
412,17031390100,-87.5905449,41.8135545,"Uninsured rate (% of residents), 2015-2019",10.20910209,2.0
413,17031390200,-87.5994765,41.813041,"Uninsured rate (% of residents), 2015-2019",9.052729818,2.0
414,17031390300,-87.6042089,41.8132006,"Uninsured rate (% of residents), 2015-2019",5.592683785,1.0
415,17031390400,-87.6040582,41.8059243,"Uninsured rate (% of residents), 2015-2019",3.601859024,0.0
416,17031390500,-87.5991987,41.8059781,"Uninsured rate (% of residents), 2015-2019",4.856230032,1.0
417,17031390600,-87.5943504,41.8060181,"Uninsured rate (% of residents), 2015-2019",7.413997628,1.0
418,17031390700,-87.5804887,41.8040164,"Uninsured rate (% of residents), 2015-2019",4.050774687,0.0
419,17031400300,-87.6114331,41.7897197,"Uninsured rate (% of residents), 2015-2019",4.288939052,0.0
420,17031400400,-87.6183211,41.7911261,"Uninsured rate (% of residents), 2015-2019",5.344995141,1.0
421,17031400500,-87.6231791,41.7910414,"Uninsured rate (% of residents), 2015-2019",13.46336822,3.0
422,17031400800,-87.620558,41.7828633,"Uninsured rate (% of residents), 2015-2019",4.159869494,0.0
423,17031410100,-87.5810259,41.8015822,"Uninsured rate (% of residents), 2015-2019",15.14698555,3.0
424,17031410200,-87.5942651,41.8016709,"Uninsured rate (% of residents), 2015-2019",3.457627119,0.0
425,17031410500,-87.6037435,41.7978296,"Uninsured rate (% of residents), 2015-2019",6.811881188,1.0
426,17031410600,-87.5989422,41.7979687,"Uninsured rate (% of residents), 2015-2019",5.842607313,1.0
427,17031410700,-87.5941996,41.7980493,"Uninsured rate (% of residents), 2015-2019",3.705397987,0.0
428,17031410800,-87.5896248,41.7979614,"Uninsured rate (% of residents), 2015-2019",9.83436853,2.0
429,17031410900,-87.5780937,41.7967097,"Uninsured rate (% of residents), 2015-2019",4.019196161,0.0
430,17031411000,-87.577462,41.7872267,"Uninsured rate (% of residents), 2015-2019",9.046524986,2.0
431,17031411100,-87.5897011,41.7904545,"Uninsured rate (% of residents), 2015-2019",0.901287554,0.0
432,17031411200,-87.5940171,41.7905618,"Uninsured rate (% of residents), 2015-2019",1.184132623,0.0
433,17031420100,-87.5795042,41.7825689,"Uninsured rate (% of residents), 2015-2019",8.591731266,2.0
434,17031420200,-87.5935208,41.783468,"Uninsured rate (% of residents), 2015-2019",2.121212121,0.0
435,17031420300,-87.598697,41.7832241,"Uninsured rate (% of residents), 2015-2019",5.382947977,1.0
436,17031420400,-87.6035584,41.7831699,"Uninsured rate (% of residents), 2015-2019",10.77057793,2.0
437,17031420500,-87.6084261,41.7831002,"Uninsured rate (% of residents), 2015-2019",10.89337176,2.0
438,17031420600,-87.6132777,41.7830135,"Uninsured rate (% of residents), 2015-2019",9.134107709,2.0
439,17031420700,-87.6106933,41.7766914,"Uninsured rate (% of residents), 2015-2019",10.02243829,2.0
440,17031420800,-87.6032569,41.7769097,"Uninsured rate (% of residents), 2015-2019",6.81531342,1.0
441,17031421200,-87.6089474,41.7706621,"Uninsured rate (% of residents), 2015-2019",14.74245115,3.0
442,17031430101,-87.573953,41.7698532,"Uninsured rate (% of residents), 2015-2019",9.284151297,2.0
443,17031430102,-87.5638143,41.7689528,"Uninsured rate (% of residents), 2015-2019",8.525641026,2.0
444,17031430200,-87.5813509,41.7697613,"Uninsured rate (% of residents), 2015-2019",10.61073411,2.0
445,17031430300,-87.5893601,41.7697163,"Uninsured rate (% of residents), 2015-2019",4.836065574,1.0
446,17031430400,-87.5903116,41.7621978,"Uninsured rate (% of residents), 2015-2019",5.15578635,1.0
447,17031430500,-87.58127,41.7643139,"Uninsured rate (% of residents), 2015-2019",7.095662166,1.0
448,17031430600,-87.571373,41.7644133,"Uninsured rate (% of residents), 2015-2019",2.121771218,0.0
449,17031430700,-87.5608903,41.7652716,"Uninsured rate (% of residents), 2015-2019",3.686826843,0.0
450,17031430800,-87.5712983,41.76075,"Uninsured rate (% of residents), 2015-2019",9.14665304,2.0
451,17031430900,-87.5811851,41.760641,"Uninsured rate (% of residents), 2015-2019",4.65901418,1.0
452,17031431200,-87.5711843,41.7553011,"Uninsured rate (% of residents), 2015-2019",5.526706231,1.0
